1,1.59E-06,-1.19E-08
2,2.757,-0.020671
3,5.6367,-0.042322
4,8.6571,-0.065166
5,11.841,-0.089478
6,15.219,-0.11563
7,18.83,-0.14412
8,22.732,-0.17569
9,67.518,-0.6889
10,112.3,-2.9353
11,116.21,-3.6339
12,119.82,-4.5992
13,123.19,-6.0314
14,126.38,-8.3897
15,129.4,-13
16,132.28,-25.658
17,135.04,-89.789
18,139.45,-162.51
19,144.06,-170.98
20,148.9,-173.91
21,154,-175.38
22,159.41,-176.27
23,165.19,-176.85
24,171.44,-177.26
25,243.17,-177.79
26,314.9,-20.594
27,321.15,-11.081
28,326.94,-7.8613
29,332.35,-6.2582
30,337.45,-5.3034
31,342.28,-4.6731
32,346.9,-4.2285
33,351.31,-3.9007
34,356.14,-3.6176
35,361.17,-3.3862
36,366.46,-3.1956
37,372.03,-3.0385
38,377.94,-2.9096
39,384.26,-2.8055
40,391.08,-2.7241
41,469.44,-3.1355
42,547.79,-8.4584
43,554.62,-10.155
44,560.93,-12.479
45,566.84,-15.866
46,572.41,-21.24
47,577.7,-30.852
48,582.74,-50.769
49,587.56,-90.258
50,592.53,-130.36
51,597.72,-149.99
52,603.16,-159.35
53,608.9,-164.57
54,614.99,-167.85
55,621.5,-170.1
56,628.54,-171.75
57,709.27,-176.94
58,790.01,-176.18
59,797.04,-175.25
60,803.55,-173.61
61,809.64,-170.5
62,815.38,-164.13
63,820.82,-151.37
64,826.01,-136.75
65,830.98,-140.1
66,833.99,-149.24
67,837.13,-158.01
68,840.43,-164.41
69,843.9,-168.67
70,847.59,-171.48
71,851.53,-173.37
72,855.79,-174.69
73,904.65,-178.05
74,953.51,-178.49
75,957.77,-178.52
76,961.71,-178.55
77,965.39,-178.58
78,968.87,-178.62
79,972.16,-178.67
80,975.31,-178.72
81,978.31,-178.74
82,989.37,-178.65
83,1000.9,-178.61
84,1013,-178.61
85,1025.8,-178.6
86,1039.4,-178.59
87,1053.9,-178.58
88,1069.5,-178.56
89,1249.2,-176.58
90,1428.8,-22.392
91,1444.5,-21.313
92,1459,-22.119
93,1472.5,-24.681
94,1485.3,-29.722
95,1497.4,-39.375
96,1509,-59.003
97,1520,-94.721
98,1523.7,-108.23
99,1527.6,-120.82
100,1531.6,-131.57
101,1535.9,-140.28
102,1540.4,-147.19
103,1545.2,-152.67
104,1550.5,-157.07
105,1610.4,-172.92
106,1670.4,-176.01
107,1675.6,-176.15
108,1680.5,-176.27
109,1685,-176.37
110,1689.3,-176.46
111,1693.3,-176.53
112,1697.2,-176.6
113,1700.9,-176.67
114,1705.5,-176.76
115,1710.3,-176.86
116,1715.3,-176.95
117,1720.7,-177.04
118,1726.3,-177.13
119,1732.3,-177.22
120,1738.9,-177.3
121,1813.7,-177.92
122,1888.6,-178.31
123,1895.2,-178.37
124,1901.2,-178.44
125,1906.8,-178.54
126,1912.2,-178.65
127,1917.2,-178.78
128,1922,-178.89
129,1926.6,-178.93
130,1931.8,-178.89
131,1937.3,-178.78
132,1943,-178.66
133,1949,-178.55
134,1955.3,-178.47
135,1962.1,-178.42
136,1969.5,-178.38
137,2053.9,-178.19
138,2138.4,-177.91
139,2145.7,-177.88
140,2152.6,-177.84
141,2158.9,-177.8
142,2164.9,-177.76
143,2170.6,-177.71
144,2176,-177.67
145,2181.2,-177.64
146,2190.4,-177.59
147,2199.9,-177.53
148,2209.9,-177.47
149,2220.4,-177.39
150,2231.5,-177.29
151,2243.5,-177.18
152,2256.4,-177.03
153,2404.4,-172.95
154,2552.4,-70.372
155,2565.3,-50.426
156,2577.2,-40.153
157,2588.4,-35.017
158,2598.9,-32.998
159,2608.9,-33.305
160,2618.4,-35.151
161,2627.5,-36.539
162,2634.3,-35.682
163,2641.5,-32.804
164,2649,-28.885
165,2656.9,-25.12
166,2665.3,-22.056
167,2674.2,-19.72
168,2683.9,-17.968
169,2795.1,-14.802
170,2906.2,-30.57
171,2915.9,-35.141
172,2924.9,-40.802
173,2933.3,-47.867
174,2941.2,-56.644
175,2948.7,-67.287
176,2955.8,-79.525
177,2962.6,-92.477
178,2965.7,-98.336
179,2968.9,-104.32
180,2972.2,-110.31
181,2975.8,-116.21
182,2979.5,-121.91
183,2983.5,-127.36
184,2987.9,-132.51
185,3037.5,-159.99
186,3087.2,-167.77
187,3091.5,-168.17
188,3095.5,-168.51
189,3099.2,-168.81
190,3102.8,-169.08
191,3106.1,-169.33
192,3109.3,-169.55
193,3112.4,-169.75
194,3129.2,-170.74
195,3146.8,-171.57
196,3165.3,-172.26
197,3184.7,-172.83
198,3205.4,-173.31
199,3227.5,-173.7
200,3251.3,-174.01
201,3525,-170.25
202,3798.7,-27.597
203,3822.6,-26.309
204,3844.7,-26.241
205,3865.3,-27.101
206,3884.8,-28.843
207,3903.2,-31.588
208,3920.8,-35.67
209,3937.7,-41.771
210,3938.8,-42.299
211,3940,-42.868
212,3941.3,-43.485
213,3942.6,-44.159
214,3944,-44.901
215,3945.5,-45.727
216,3947.2,-46.657
217,3965.9,-60.744
218,3984.6,-82.387
219,3986.3,-84.599
220,3987.8,-86.677
221,3989.2,-88.643
222,3990.5,-90.511
223,3991.8,-92.293
224,3993,-93.998
225,3994.1,-95.633
226,4003.2,-108.31
227,4012.7,-120.27
228,4022.7,-130.68
229,4033.2,-139.28
230,4044.4,-146.22
231,4056.3,-151.79
232,4069.2,-156.31
233,4217.1,-172.77
234,4365,-175.99
235,4377.9,-176.13
236,4389.8,-176.25
237,4401,-176.35
238,4411.5,-176.44
239,4421.4,-176.51
240,4431,-176.58
241,4440.1,-176.65
242,4456.9,-176.8
243,4474.4,-176.95
244,4492.9,-177.1
245,4512.3,-177.24
246,4532.9,-177.36
247,4554.9,-177.47
248,4578.7,-177.59
249,4852,-178.25
250,5125.2,-177.38
251,5149,-176.86
252,5171.1,-176.1
253,5191.7,-174.94
254,5211.1,-173.25
255,5229.5,-171.08
256,5247.1,-169.14
257,5263.9,-168.69
258,5272.6,-169.21
259,5281.8,-170.14
260,5291.3,-171.3
261,5301.4,-172.5
262,5312.1,-173.62
263,5323.5,-174.6
264,5335.8,-175.41
265,5477.5,-178.06
266,5619.2,-178.24
267,5631.5,-178.24
268,5643,-178.24
269,5653.6,-178.24
270,5663.7,-178.23
271,5673.3,-178.23
272,5682.4,-178.21
273,5691.1,-178.19
274,5705.2,-178.15
275,5719.9,-178.08
276,5735.3,-178
277,5751.6,-177.92
278,5768.8,-177.82
279,5787.3,-177.71
280,5807.2,-177.58
281,6036,-173.33
282,6264.8,-99.603
283,6284.7,-89.623
284,6303.2,-85.115
285,6320.4,-85.031
286,6336.7,-88.562
287,6352.1,-95.108
288,6366.8,-103.95
289,6380.9,-113.99
290,6386.5,-118.18
291,6392.4,-122.53
292,6398.6,-126.97
293,6405.1,-131.43
294,6412,-135.83
295,6419.4,-140.14
296,6427.4,-144.29
297,6518.9,-167.32
298,6610.5,-173.58
299,6618.5,-173.9
300,6625.9,-174.18
301,6632.8,-174.41
302,6639.3,-174.62
303,6645.4,-174.79
304,6651.3,-174.94
305,6657,-175.07
306,6659.4,-175.11
307,6661.8,-175.16
308,6664.5,-175.21
309,6667.2,-175.25
310,6670.1,-175.29
311,6673.3,-175.34
312,6676.6,-175.38
313,6715.4,-175.61
314,6754.2,-175.58
315,6757.5,-175.57
316,6760.7,-175.55
317,6763.6,-175.54
318,6766.3,-175.52
319,6769,-175.5
320,6771.4,-175.48
321,6773.8,-175.47
322,6778.1,-175.43
323,6782.6,-175.38
324,6787.3,-175.33
325,6792.2,-175.27
326,6797.4,-175.19
327,6803,-175.1
328,6809.1,-174.99
329,6878.6,-171.89
330,6948,-162.77
331,6954.1,-162.02
332,6959.7,-161.48
333,6964.9,-161.13
334,6969.8,-160.96
335,6974.5,-160.96
336,6979,-161.09
337,6983.3,-161.35
338,6990.2,-161.99
339,6997.5,-162.9
340,7005.2,-164.03
341,7013.2,-165.31
342,7021.8,-166.68
343,7030.9,-168.06
344,7040.8,-169.41
345,7154,-175.61
346,7267.2,-172.23
347,7277.1,-171.45
348,7286.2,-170.73
349,7294.8,-170.12
350,7302.8,-169.68
351,7310.5,-169.42
352,7317.8,-169.36
353,7324.7,-169.49
354,7334.3,-169.93
355,7344.2,-170.66
356,7354.7,-171.59
357,7365.7,-172.63
358,7377.4,-173.7
359,7389.8,-174.73
360,7403.3,-175.68
361,7558.2,-180.16
362,7713.1,-182.12
363,7726.6,-182.3
364,7739.1,-182.48
365,7750.8,-182.65
366,7761.8,-182.81
367,7772.2,-182.98
368,7782.2,-183.14
369,7791.7,-183.31
370,7801.7,-183.49
371,7812.1,-183.68
372,7823,-183.9
373,7834.6,-184.13
374,7846.8,-184.4
375,7859.8,-184.7
376,7873.9,-185.05
377,8035.9,-192.05
378,8197.9,-219.5
379,8212,-225.1
380,8225.1,-231.18
381,8237.3,-237.72
382,8248.8,-244.64
383,8259.7,-251.83
384,8270.2,-259.1
385,8280.1,-266.3
386,8287.5,-271.66
387,8295.3,-277.2
388,8303.4,-282.85
389,8311.9,-288.54
390,8321,-294.22
391,8330.7,-299.86
392,8341.2,-305.44
393,8461.5,-347.99
394,8581.7,-37.486
395,8592.2,-44.043
396,8601.9,-50.568
397,8611,-57.048
398,8619.5,-63.451
399,8627.7,-69.734
400,8635.4,-75.844
401,8642.8,-81.732
402,10508,-179.88
403,12456,-179.87
404,14500,-179.88
405,16654,-179.89
406,18939,-179.9
407,21382,-179.91
408,24022,-179.92
409,54321,-179.96
410,84621,-179.98
411,87261,-179.98
412,89704,-179.98
413,91989,-179.98
414,94143,-179.98
415,96187,-179.98
416,98135,-179.98
417,1.00E+05,-179.98
